artist,asin,media,review_count,star_rating,title,year,genre
Old Man's Child,B07545GDPS,"Vinyl,MP3 Music,Audio CD",32,4.6,Iii - Nautured Spiritual Invasion,2017,black metal
Darkspace,B0BLSZ77G6,"Audio CD,MP3 Music",15,4.8,Dark Space III I,2023,black metal
Manegarm,B07JYQN79B,"Vinyl,MP3 Music,Audio CD",15,4.8,Havets Vargar,2018,black metal
SARKE,B075DSLWFZ,"Vinyl,MP3 Music,Audio CD",15,4.8,Viige Urh,2017,black metal
Beherit,B00MWDO9OQ,"MP3 Music,Audio CD",72,4.5,Drawing Down the Moon [Picture Disc],,black metal
Agathodaimon,B00D4U4OBO,"Vinyl,MP3 Music,Audio CD",15,4.8,Blacken the Angel,1998,black metal
Eisregen,B0027029TQ,"Audio CD,MP3 Music,Vinyl",15,4.8,Buehnenblut-Live in Leipz,2009,black metal
Samael,B07S28Y8R5,"Audio CD,MP3 Music,Vinyl",70,4.5,Hegemony,2019,black metal
Underoath,B004ULFEJC,"MP3 Music,Audio CD",70,4.5,Disambiguation,,black metal
Shade Empire,B085KQ2GSB,"Audio CD,MP3 Music,Vinyl",31,4.6,Omega Arcane,2020,black metal
Destruction,B08ZBJ4L62,"Vinyl,MP3 Music,Audio CD",31,4.6,Cracked Brain (Ltd.,2021,black metal
Destruction,B07HN5DBMX,"Audio CD,MP3 Music,Vinyl",20,4.7,Bestial Invasion of Hell,2020,black metal
Arcturus,B0B25SMCCD,"Vinyl,MP3 Music,Audio CD",68,4.5,Arcturian - Curacao,2022,black metal
Leviathan,B07D512D67,"Vinyl,MP3 Music,Audio CD",20,4.7,A Silhouette in Splinters,2018,black metal
Death SS,B073W3DMQG,"Audio CD,Vinyl",20,4.7,Beyond Resurrection,2017,black metal
Drudkh,B07SZBK3T9,"Vinyl,MP3 Music,Audio CD",20,4.7,Microcosmos Ltd. transparent,2019,black metal
Desaster,B01N4IYAU2,"Audio CD,MP3 Music,Audio CD",20,4.7,666 - Satan's Soldiers Syndicate,2017,black metal
Tsjuder,B09LGV937M,"Vinyl,MP3 Music,Audio CD",30,4.6,Legion Helvete Ltd. on Silver & Black marbled,2022,black metal
Borknagar,B07GRVVZWQ,"Vinyl,MP3 Music,Audio CD",30,4.6,Epic,2018,black metal
Tiamat,B08DSX6Z1K,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",64,4.5,The Astral Sleep,2020,black metal
Cradle Of Filth,B07CN4MWP7,"Audio CD,MP3 Music,Vinyl",61,4.5,Eleven Burial Masses,2018,black metal
Hjelvik,B08KWMBD49,"Audio CD,MP3 Music,Vinyl",61,4.5,ウェルカム・トゥ・ヘル 北欧メタルの哀愁、ブラック・メタルの邪悪さ、ヴァイキング・メタルの勇壮さを兼ね添えたブラッケンド・ヴァイキング・ヘヴィメタル| 日本語解説書封入/歌詞対訳付,2020,black metal
Witchcraft,B083K1R66P,"Audio CD,MP3 Music,Vinyl",59,4.5,Witchcraft,2020,black metal
Sacramentum,B08F65S6WJ,"Audio CD,MP3 Music,Vinyl",19,4.7,Finis Malorum,2020,black metal
Nightfall,B08QFBMSHT,"Audio CD,MP3 Music,Vinyl",19,4.7,At Night We Prey,2021,black metal
Ulver,B096TTSFQ6,Audio CD,19,4.7,Themes From William Blake's 'The Marriage Of Heaven & Hell',2021,black metal
Moonsorrow,B07YMLDKDV,Audio CD,19,4.7,Tulimyrky,2019,black metal
Tiamat,B07D58Y2FL,"Vinyl,MP3 Music,Audio CD",58,4.5,A Deeper Kind of Slumber (Re-issue 2018),2018,black metal
Burzum,B00CWS36NG,"MP3 Music,Audio CD",58,4.5,Sol Austan Mani Vestan (Clear Vinyl),2013,black metal
Tiamat,B00004WY3V,"Vinyl,MP3 Music,Audio CD",58,4.5,A Deeper Kind Of Slumber,1997,black metal
Incantation,B0B7PX39Q5,"Audio CD,MP3 Music,Vinyl",28,4.6,Tricennial of Blasphemy,2022,black metal
Behemoth,B09ZZRG6HL,Vinyl,14,4.8,Opvs Contra Natvram Picture LP In Gatefold (Black Artwork),,black metal
Katatonia,B07D58Y2S3,Audio CD,28,4.6,Last Fair Day Gone Night,2018,black metal
Ulver,B09KNXD2PC,"Vinyl,MP3 Music,Audio CD",28,4.6,Scary Muzak Original Soundtrack,2021,black metal
Manegarm,B07JYQN799,"Vinyl,MP3 Music,Audio CD",14,4.8,Dodsfard,2018,black metal
Katatonia,B00004WY7X,"Audio CD,Vinyl",14,4.8,Sounds Of Decay,2013,black metal
Sepultura,B00IJU5HYC,"Audio Cassette,MP3 Music,Audio CD",56,4.5,Under A Pale Grey Sky,2002,black metal
DEATHSPELL OMEGA,B07RF4G5RG,"Vinyl,MP3 Music,Audio CD",53,4.5,Furnaces Of Palingenesia,2019,black metal
Belphegor,B09ZRX4HVM,"Audio CD,MP3 Music,Vinyl",27,4.6,Pestapokalypse VI,2022,black metal
Dissection,B0B3F2C4JG,"Vinyl,MP3 Music,Audio CD",27,4.6,Live In Stockholm 2004 - Red,2022,black metal
Akercocke,B09KM58HQS,"Audio CD,MP3 Music",27,4.6,Words That Go Unspoken,2021,black metal
Ragnarok,B096CYN74X,"Audio CD,MP3 Music,Vinyl",11,4.9,Nattferd,2021,black metal
Alastis,B086L1GHQW,"Vinyl,MP3 Music,Audio CD",11,4.9,The Other Side,2020,black metal
Dam,B072KPNKVH,"Audio CD,Audio CD",11,4.9,Dedication Ihda',2017,black metal
Ulver,B081WPY6DZ,"Audio CD,MP3 Music,Vinyl",51,4.5,Wars Of The Roses,2020,black metal
Phish,B07G1YZB4F,"Vinyl,MP3 Music,Audio CD",18,4.7,Too Late To Pray,2018,black metal
Archgoat,B09NMGPT54,"Vinyl,MP3 Music",18,4.7,The Apocalyptic Triumphator,2022,black metal
Chthonic,B07G1YVH27,Audio CD,49,4.5,Battlefields Of Asura,2018,black metal
Infernal,B000EXZHYC,"Vinyl,MP3 Music,Audio CD",49,4.5,Infernal / From Paris To Berlin,,black metal
Impaled Nazarene,B000004BMP,"Audio CD,MP3 Music,Vinyl",26,4.6,Tol Cormpt Norz Norz Norz,1993,black metal
Obscurity,B098H21592,"Audio CD,MP3 Music,Vinyl",26,4.6,Skogarmaors,2021,black metal
Venom,B0042UF1YE,Audio CD,26,4.6,Hell,,black metal
Destruction,B001MGCFLS,"Audio CD,MP3 Music",26,4.6,Inventor of Evil ed. Ltda Digi,,black metal
TSJUDER,B0012H074Y,"MP3 Music,Audio CD",26,4.6,Kill for Satan (Vinyl),,black metal
Ihsahn,B0948Y3D5B,Vinyl,9,5,The Hyperborean Collection MMVI MMXXI Ultra-Clear,2022,black metal
Paysage D'Hiver,B07YTDFFKG,"Vinyl,MP3 Music,Audio CD",9,5,Paysage D'hiver,2019,black metal
Paysage D'Hiver,B08NZ9QXWV,"Audio CD,MP3 Music",9,5,Schnee,2021,black metal
Tsjuder,B07TPYXSFP,Audio CD,9,5,An Original Album Collection: Kill For Satan & Demonic Possession,2019,black metal
Eisregen,B0BHMRQQM7,"Audio CD,MP3 Music",9,5,Wiederganger,2022,black metal
Myrkskog,B01M9HRXOW,"Audio Cassette,MP3 Music,Audio CD",9,5,Deathmachine,,black metal
Enslaved,B0884FKNDK,"Vinyl,MP3 Music,Audio CD",47,4.5,Blodhemn Ltd. Gold/Black swirl in,2020,black metal
Moonsorrow,B07YMJR3VN,"Audio CD,Audio CD",46,4.5,Voimasta Ja Kunniasta,2019,black metal
Craft,B0007N1A1S,"Audio CD,MP3 Music,Vinyl",25,4.6,Total Soul Rape,2005,black metal
Drudkh,B07SZGT19C,"Vinyl,MP3 Music,Audio CD",25,4.6,A Furrow Cut Short Ltd. transparent,2019,black metal
Bathory,B09MFBBSN8,"Audio, Cassette,MP3 Music,Audio CD,Vinyl",25,4.6,Jubileum Vol 1,2022,black metal
SIGH,B00WZBJJJK,"Audio CD,MP3 Music,Vinyl",25,4.6,Graveword,2015,black metal
Hecate Enthroned,B08CWM744M,"Vinyl,MP3 Music,Audio CD",13,4.8,Virulent Rapture,2020,black metal
Ragnarok,B07XDDHW3Y,"Audio CD,MP3 Music,Vinyl",13,4.8,Non Debellicata,2019,black metal
Armagedda,B07NHQ1GZ9,"Vinyl,Audio CD",13,4.8,Final War Approaching,2019,black metal
Nattefrost,B0012GTJ8U,"MP3 Music,Audio CD",13,4.8,Terrorist (Vinyl),,black metal
Spasm/Terror In The Woods,B09NRT1SP2,"Vinyl,MP3 Music,Audio CD",17,4.7,Omnio,2022,black metal
Finntroll,B07RVHGBGV,"Vinyl,MP3 Music,Audio CD",17,4.7,Trollhammaren,2019,black metal
Death SS,B08RKJJJRW,"Vinyl,MP3 Music,Audio CD",17,4.7,Do What Thou Wilt Picture,2021,black metal
Vreid,B08JF88XS5,"Vinyl,MP3 Music,Audio CD",17,4.7,Solverv,2020,black metal
God Dethroned,B07WMM8XCB,"Vinyl,MP3 Music,Audio CD",17,4.7,Into The Lungs Of Hell,2019,black metal
Limbonic Art,B07MCW5FD3,"Audio CD,Vinyl",17,4.7,In Abhorrence Demntia,2019,black metal
Blut Aus Nord,B00YFZ5GMI,Audio CD,17,4.7,Memoria Vetusta III: Saturnian Poetry,2014,black metal
Vreid,B08WVC5FT9,"Audio CD,MP3 Music,Vinyl",44,4.5,Wild North West,2021,black metal
FLEURETY,B07KLR5FZT,"Audio CD,MP3 Music,Vinyl",24,4.6,Min Tid Skal Komme,2019,black metal
Finntroll,B000NPCMRQ,"Audio CD,MP3 Music,Vinyl",41,4.5,Ur Jordens Djup,2007,black metal
Rotting Christ,B07WGJJT5H,"Audio CD,MP3 Music,Audio, Cassette",40,4.5,Sanctus Diavolos,2019,black metal
Keep of Kalessin,B001OQYFQO,"Audio CD,MP3 Music,Audio CD,Vinyl",23,4.6,Kolossus,2008,black metal
Danielle De Niese,B000J1045G,"Audio CD,MP3 Music",141,4.4,100 Meisterwerke Oper,,black metal
Lord Belial,B07DKWJWPZ,"Audio CD,MP3 Music,Vinyl",16,4.7,Kiss The Goat,2018,black metal
Impaled Nazarene,B07XDKTW1H,"Vinyl,Audio CD,Vinyl",16,4.7,"Latex Cult (12"" Gatefold Green LP)",,black metal
1349,B07W3RVJQP,"Vinyl,MP3 Music,Audio CD",38,4.5,Liberation Gold,2019,black metal
Helheim,B09FRSFN18,"Audio CD,MP3 Music,Vinyl",10,4.9,Woduridar,2022,black metal
Wolves in the Throne Room,B07B5WFV58,"Audio CD,MP3 Music,Vinyl",10,4.9,Live At Roadburn 2008,2018,black metal
Death SS,B09F1CVYHP,"Vinyl,MP3 Music",10,4.9,Zora,2021,black metal
Urgehal,B08W7SPMSH,"Vinyl,Audio CD",10,4.9,Through Thick Fog Til Death Black,2021,black metal
Mithotyn,B00MFY8FMO,"MP3 Music,Audio CD",10,4.9,King of the Distant Forest,1998,black metal
Ulver,B0051D9ZEI,"MP3 Music,Audio CD",10,4.9,A Quick Fix Of Melancholy,2007,black metal
Moonspell,B08P626DRN,Audio CD,121,4.4,Hermitage,2021,black metal
Mayhem,B07J35G9YW,"Audio CD,MP3 Music,Vinyl",119,4.4,Grand Declaration of War,2018,black metal
Burzum,B098VJLGZ9,"Vinyl,Audio, Cassette",22,4.6,Aske,2022,black metal
Enthroned,B07PZN4B14,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",22,4.6,Cold Black Suns,2019,black metal
Old Man's Child,B084DGX55J,"Audio CD,MP3 Music,Vinyl",22,4.6,Born Of The Flickering,2020,black metal
BLUT AUS NORD,B07FSRBW5T,"Vinyl,Audio CD",22,4.6,Deus Salutis Meae,2018,black metal
Incantation,B0085FIKAO,"Vinyl,Audio CD",22,4.6,"Incantation, Panpipes of the Andes, [Lp, Vinyl Record, Coda, 8324891, Newage]",,black metal
Dissection,B000KWZ8QE,"Audio CD,Audio CD,Vinyl",22,4.6,The Past Is Alive,,black metal
Manegarm,B08YNPM94K,"Vinyl,Audio CD",37,4.5,Legions Of The North,2021,black metal
Graveworm,B07HN87XBZ,Audio CD,12,4.8,The Nuclear Blast Recordings,2019,black metal
Behexen,B084QLCZBD,"Vinyl,MP3 Music,Audio CD",12,4.8,Nightside Emanations,2020,black metal
Satanic Warmaster,B000ENZCLU,"Audio CD,Vinyl",12,4.8,Carelian Satanist Madness,2005,black metal
Troll,B08CJTWP7R,"Audio CD,MP3 Music,Vinyl",12,4.8,Drep De Kristne,2020,black metal
Enthroned,B08Z5J2KRT,"Vinyl,Audio CD",12,4.8,Apocolypse Manifesto,2021,black metal
Khold,B07Y9PQ26C,"Audio CD,MP3 Music,Vinyl",12,4.8,TIL ENDES,2019,black metal
Moonspell,B099TSBNYF,"Audio CD,MP3 Music",21,4.6,The Great Silver Eye,2021,black metal
Necrophobic,B0BG5WFSZT,"Audio CD,MP3 Music,Vinyl",21,4.6,The Third Antichrist 2022,2022,black metal
Ancient,B09BGHX4ZQ,"Audio CD,MP3 Music,Vinyl",21,4.6,The Cainian Chronicle,2021,black metal
Acheron,B00I50DE32,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",21,4.6,Rites of the Black Mass,,black metal
Beherit,B004NMDOH2,Audio CD,21,4.6,The Oath Of Black Blood,,black metal
Archgoat,B09RB9BDSC,"Audio CD,MP3 Music,Vinyl",15,4.7,All Christianity Ends,2022,black metal
Alcest,B08GFTLK82,"Vinyl,MP3 Music,Audio CD",34,4.5,Le Secret,2020,black metal
Moonspell,B0B93W5QJZ,"Vinyl,MP3 Music",15,4.7,From Down Below - Live 80 Meters Deep,2022,black metal
Bathory,B09MDPY98G,"Audio, Cassette,Audio CD,Vinyl",34,4.5,Octagon,2022,black metal
Drudkh,B07T3JQ4CD,"Vinyl,MP3 Music,Audio CD",15,4.7,The Swan Road Ltd. crystal Clear,2019,black metal
Wolves in the Throne Room,B07G2CTHWL,"Vinyl,MP3 Music,Audio CD",87,4.4,Two Hunters,2018,black metal
Dhg(dodheimsgard),B07KZ99575,"Audio CD,Vinyl",33,4.5,Kronet Til Konge,2019,black metal
God Dethroned,B07YRTY928,"Vinyl,MP3 Music,Audio CD",33,4.5,"The Toxic Touch (12"" Black LP)",,black metal
Lord Belial,B07DKN1DPS,"Audio CD,MP3 Music,Vinyl",32,4.5,Enter The Moonlight Gate,2018,black metal
Agathodaimon,B09PW14HW9,"Audio CD,MP3 Music,Vinyl",32,4.5,The Seven,2022,black metal
Nortt,B084P6GHVQ,Audio CD,8,5,Gudsforladt,2020,black metal
Enslaved,B0BQFJTYR5,"Vinyl,MP3 Music,Audio CD",8,5,Yggdrasill,2023,black metal
Watain,B09QJ46TNN,Vinyl,8,5,Lawless Darkness Ltd. on,2022,black metal
Hate Forest,B08VYJKFJB,Audio CD,8,5,Hour Of The Centaur,2021,black metal
Venom,B082J52Z91,Vinyl,8,5,"Venom: Manitou (Pic Disc) Vinyl 7"" (Record Store Day)",2019,black metal
Taake,B07Y982TK2,Vinyl,8,5,Taake,2019,black metal
Young and In The Way,B00JAZTZ52,"Vinyl,MP3 Music,Audio CD",20,4.6,When Life Comes To Death,2014,black metal
Rotting Christ,B07M5XDTBG,"Vinyl,Audio CD",8,5,Thanatiphoro Anthologio,2019,black metal
Leviathan,B000OZRNYM,"Audio CD,Vinyl",8,5,Verrater,,black metal
Equilibrium,B08P2C69BS,Audio CD,8,5,Equilibrium SHM,2021,black metal
Manegarm,B07K17N3T4,"Vinyl,MP3 Music,Audio CD",20,4.6,Nordstjarnans Tidsalder,2018,black metal
Cradle Of Filth,B0746XF465,Audio CD,8,5,Cryptoliana: Temptation For Corrosion,2017,black metal
Old Man's Child,B094TG1NJ7,"Audio CD,MP3 Music",31,4.5,Slaves Of The World,2021,black metal
Tyrant,B07G1YPJZK,"Vinyl,MP3 Music,Audio CD",14,4.7,King Of Kings,2018,black metal
Armagedda,B07NRFC6NR,"Vinyl,MP3 Music,Audio CD",14,4.7,Ond Spiritism,2019,black metal
Einherjer,B00MH480WW,"MP3 Music,Audio CD",14,4.7,Odin Owns Ye All,1998,black metal
Judas Iscariot,B08Y49Y92X,"Audio CD,MP3 Music",19,4.6,Of Great Eternity,2021,black metal
Impaled Nazarene,B000024ZFG,"Audio CD,MP3 Music",19,4.6,Rapture,2020,black metal
Beherit,B07XLWN6GT,"Vinyl,MP3 Music,Audio CD",19,4.6,"Engram (12"" LP)",,black metal
Keep of Kalessin,B001OQYPZU,"Audio CD,MP3 Music,Vinyl",19,4.6,Armada,2008,black metal
Primordial,B07DKMRLFM,"Vinyl,MP3 Music,Audio CD",11,4.8,Storm Before Calm,2018,black metal
Aes Dana,B00AT9R21W,Audio CD,11,4.8,Pollen,,black metal
Old Man's Child,B094SZRW3G,"Audio CD,MP3 Music,Vinyl",65,4.4,In Defiance Of Existance,2021,black metal
"TENEBROSA,TERRA",B01HFPDTIW,"Vinyl,Audio CD",9,4.9,Purging,2016,black metal
Einherjer,B000VRGJ02,"Audio CD,MP3 Music,Audio CD",9,4.9,Blot,2003,black metal
Taake,B07F9GKR4T,"Vinyl,MP3 Music,Audio CD",28,4.5,Kong Vinter,2019,black metal
Sunn 0))),B018MRNR1G,"Vinyl,MP3 Music,Audio CD",59,4.4,Kannon- RSD Black Friday 2015,,black metal
Akercocke,B09KM5FSG1,"Audio CD,MP3 Music",18,4.6,Chronozon,2021,black metal
And Oceans,B099C8QZNH,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",18,4.6,A.M.G.O.D.,2021,black metal
Wolves in the Throne Room,B07G2D7PZL,"Vinyl,MP3 Music,Audio CD",54,4.4,Celestial Lineage,2018,black metal
Rotting Christ,B081KRBN21,"Audio CD,MP3 Music,Vinyl",26,4.5,Passage To Arcturo,2020,black metal
Darkspace,B0BLT1C4PC,"Audio CD,MP3 Music,Vinyl",13,4.7,Dark Space II,2023,black metal
Bathory,B09MF5XYL4,"Audio, Cassette,MP3 Music,Audio CD,Vinyl",52,4.4,Requiem,2022,black metal
Drudkh,B07S3D925S,"Vinyl,MP3 Music,Audio CD",13,4.7,DRUDKH - Handful of Stars Ltd. Gold,2019,black metal
Absu,B08JDLV25H,"Audio CD,MP3 Music",13,4.7,Barathrum: V.I.T.R.I.O.L. 2020,2020,black metal
Sabbat,B008FC39AS,"MP3 Music,Vinyl",13,4.7,History of a Time to Come,,black metal
Burzum,B098VL92CW,"Vinyl,MP3 Music,Audio CD",25,4.5,Anthology,2022,black metal
Witchfynde,B09753R1V8,"Audio CD,MP3 Music,Vinyl",47,4.4,Give 'Em Hell,2021,black metal
Borknagar,B084DH5BJN,"Audio CD,MP3 Music",47,4.4,Empiricism,2020,black metal
Burzum,B09MDPWMJC,"Audio, Cassette,Vinyl",24,4.5,Burzum,2022,black metal
Paysage D'Hiver,B003XP2CGY,"Audio CD,MP3 Music,Vinyl",10,4.8,Nacht,2019,black metal
Ragnarok,B096CTX5Y4,"Audio CD,MP3 Music,Vinyl",10,4.8,Diabolical Age,2021,black metal
Bathory,B09MDVVZL7,"Audio, Cassette,MP3 Music,Audio CD",10,4.8,In Memory Of Quorthon Vol 2,2022,black metal
Viking Crown,B00DF9CLA0,"MP3 Music,Audio CD",10,4.8,Unorthodox Steps of Ritual Vinyl Lp Record Album,,black metal
Dissection,B0059YT2LA,"MP3 Music,Audio CD",10,4.8,Live Legacy,2003,black metal
Gallhammer,B000UNBHPO,"Audio CD,MP3 Music,Vinyl",10,4.8,Ill Innocence,2015,black metal
Bathory,B09MF1C5F1,"Audio, Cassette,MP3 Music,Audio CD,Vinyl",43,4.4,Nordland 2,2022,black metal
Forgotten Tomb,B085KK6GQR,"Audio CD,MP3 Music,Vinyl",23,4.5,Nihilistic Estrangement,2020,black metal
Samsas Traum,B0051BYOBE,"Audio CD,MP3 Music",23,4.5,Anleitung Zum Totsein,2011,black metal
Impaled Nazarene,B00004WR97,"Vinyl,MP3 Music,Audio CD",23,4.5,Impaled Nazarene ‎- Suomi Finland Perkele 1994 France Osmose Productions ‎– OP 026,1994,black metal
Dhg(dodheimsgard),B07FDT8P8V,Audio CD,12,4.7,A Umbra Omega,2018,black metal
Moonsorrow,B07YMLDHZC,Audio CD,12,4.7,Back To North,2019,black metal
Armagedda,B07WFJBCMK,"Audio CD,Vinyl",12,4.7,Only True Believers,2019,black metal
Azaghal,B07KLFJD3J,"Audio CD,MP3 Music,Vinyl",12,4.7,Valo Pohjoisesta,2019,black metal
KARG,B01LZ8L0OZ,"Audio CD,MP3 Music,Vinyl",12,4.7,Weltenasche,2016,black metal
Kampfar,B07TSVC41S,"Vinyl,MP3 Music,Audio CD",12,4.7,Mare,,black metal
Rotting Christ,B08CPDLRTX,Vinyl,7,5,Split Ep 1991,2020,black metal
Anaal Nathrakh,B097XB7VBG,"Vinyl,MP3 Music,Audio CD",7,5,"Hell Is Empty, and All the Devils Are Here",2021,black metal
Lord Belial,B08J5HMSWT,"Audio CD,MP3 Music",7,5,Wrath of Belial,2021,black metal
Paysage d'Hiver,B003XP2CH8,"Audio CD,MP3 Music,Vinyl",7,5,Einsamkeit,2019,black metal
Darkthrone,B094DJC2HY,"Vinyl,MP3 Music",7,5,"Eternal Hails Ltd Dlx Edition, 180gm",2021,black metal
Tiamat,B08DSS7FXR,Vinyl,7,5,Clouds Splatter,2020,black metal
Aeternus,B082PQ6YZG,"Audio CD,MP3 Music,Vinyl",7,5,Beyond the wandering moon,2020,black metal
Sarcofago,B085HHPFKL,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",7,5,Hate,2020,black metal
Bathory,B09MDVSW5V,"Audio, Cassette,MP3 Music,Audio CD",7,5,In Memory Of Quorthon Vol 1,2022,black metal
Death SS,B08YQR7WN8,"Vinyl,MP3 Music,Audio CD",7,5,7th Seal Picture,2021,black metal
Ragnarok,B00QVVDUKY,"MP3 Music,Audio CD",7,5,In Nomine Satanas,2002,black metal
Behemoth,B0012QOBAQ,"Audio CD,Audio CD",7,5,... From the Pagan Vastlands,,black metal
Averse Sefira,B000EHZUSG,Audio CD,7,5,Battle's Clarion,2001,black metal
Dornenreich,B08ZBJFM7L,"Vinyl,MP3 Music,Audio CD",22,4.5,Du wilde Liebe sei,2021,black metal
Nifelheim,B07HSJW7HB,"Vinyl,MP3 Music,Audio CD",22,4.5,Servants Of Darkness,2018,black metal
Stormlord,B07KZHVJPM,"Audio CD,MP3 Music",8,4.9,Gorgon Cult re-release,2019,black metal
Venom,B08B7H3NH3,"Audio CD,Vinyl",15,4.6,7th Date Of Hell: Live,2020,black metal
Drudkh,B07T3JQ4CB,"Vinyl,MP3 Music,Audio CD",15,4.6,Estrangement Ltd.,2019,black metal
Borknagar,B07GRJLVX7,"Vinyl,MP3 Music,Audio CD",15,4.6,Origin,2018,black metal
Drudkh,B07RX2JXLG,"Vinyl,MP3 Music,Audio CD",15,4.6,DRUDKH - Eternal Turn Of The Wheel Ltd. Gold,2019,black metal
Angelcorpse,B00HUMRYNW,"MP3 Music,Audio CD",15,4.6,Hammer Of Gods,,black metal
Deafheaven,B009Z0UCCW,"Vinyl,MP3 Music,Vinyl",15,4.6,Demo,,black metal
Bulldozer,B002N7FO8Q,"Unknown Binding,MP3 Music,Audio CD",15,4.6,UNEXPECTED FATE [IMPORT],,black metal
Destruction,B00000EOFW,"Audio, Cassette,Audio CD,Vinyl",15,4.6,Destruction - Cracked Brain 1990 Tape US Noise International ‎– 4823-4-U,,black metal
Tiamat,B096CX44JN,"Audio CD,Audio CD",36,4.4,Skeleton Skeletron,2021,black metal
Mayhem,B081WVXQRP,"Audio CD,Vinyl",116,4.3,Henhouse Recordings,2020,black metal
Sepultura,B0B6N6BL7K,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",110,4.3,Against,2022,black metal
Bathory,B09MF2D4QR,"Audio, Cassette,Audio CD,Vinyl",34,4.4,Return,2022,black metal
Xasthur,B09KCJZ27Y,"Vinyl,MP3 Music,Audio CD",20,4.5,Subliminal Genocide,2021,black metal
Hate,B08W3KS1GZ,"Vinyl,MP3 Music,Audio CD",20,4.5,Erebos Black/Silver Mix,2021,black metal
Sunn 0))),B00080663C,"Vinyl,MP3 Music,Audio CD",20,4.5,The Grimm Robe Demos,2017,black metal
Ragnarok,B096CSDG82,"Audio CD,MP3 Music,Vinyl",11,4.7,Arising Realm,2021,black metal
Ondskapt,B08P1CFJFS,"Audio CD,MP3 Music",11,4.7,Grimoire Ordo Devus,2021,black metal
Dawn,B00ISEY4UW,"Audio CD,MP3 Music",11,4.7,Naer,2014,black metal
Deathspell Omega,B09V6QSDQM,"Audio CD,MP3 Music,Vinyl",9,4.8,Long Defeat,2022,black metal
Emperor,B09R8WQJ3Z,Vinyl,9,4.8,Emperor[Black/Red Swirl LP] [Half-Speed],2022,black metal
Behemoth,B07KH8D626,Vinyl,9,4.8,God = Dog,2019,black metal
Enslaved,B07M6S8JHJ,"Vinyl,Audio, Cassette",9,4.8,RIITIIR,2019,black metal
Azaghal,B07NRF19B3,"Audio CD,MP3 Music",9,4.8,Of Beasts And Vultures,2019,black metal
Exodus,B07CLHXXRW,Audio CD,9,4.8,Combat Tour '85 – The Ultimate Revenge For Disco,", et al.",black metal
Slechtvalk,B003PZW9YM,"Audio CD,MP3 Music",9,4.8,A Forlorn Throne,2010,black metal
Lord Belial,B08RW7KPQW,"Audio CD,MP3 Music",9,4.8,Unholy Crusade,2021,black metal
Belphegor,B00KUSMSSE,Audio CD,9,4.8,Conjuring The Dead,2014,black metal
OBLITERATION,B00EZ1RU6W,"Audio CD,MP3 Music,Vinyl",9,4.8,Black Death Horizon,2013,black metal
Sodom,B006RKIY2I,"Audio CD,Vinyl",9,4.8,Obsessed By Cruelty (Original Edition),1986,black metal
Drudkh,B0BDML3P3B,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",14,4.6,All Belong to the Night,2022,black metal
Archgoat,B084QJSZVW,"Audio CD,Vinyl",14,4.6,Black Mass XXX,2020,black metal
Tsjuder,B07BQPXRZ6,"Audio CD,MP3 Music,Vinyl",14,4.6,Throne of the Goat,2018,black metal
Tiamat,B0B7QFZ114,"Audio, Cassette,MP3 Music,Audio CD,Vinyl",14,4.6,Judas Christ,2022,black metal
NORTT,B07TMRRD11,"Vinyl,MP3 Music,Audio CD",14,4.6,Endeligt,2019,black metal
Blasphemy,B00AMOCEU8,"MP3 Music,Audio CD",14,4.6,Blood Upon The Altar / Gods Of War,,black metal
Abruptum,B000FBH0W0,"Audio CD,MP3 Music,Audio CD,Vinyl",14,4.6,Evil Genius,,black metal
Necrophobic,B09Z6YPW97,"Audio CD,MP3 Music,Vinyl",19,4.5,Satanic Blasphemies 2022,2022,black metal
Archgoat,B09NRSPJZ1,"Vinyl,MP3 Music,Audio CD",19,4.5,The Light-Devouring Darkness,2022,black metal
Diabolical Masquerade,B08YJ4KF1J,"Audio CD,MP3 Music",19,4.5,The Phantom Lodge,2021,black metal
Tiamat,B083X6NKVD,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",29,4.4,Sumerian Cry,2020,black metal
Desaster,B08FBHTDP6,"Audio CD,MP3 Music,Audio CD,Vinyl",18,4.5,Desaster - The Arts Of Destruction (Cd),,black metal
THEATRES DES VAMPIRES,B09G6YBGJ5,"Audio CD,MP3 Music",13,4.6,In Nomine Sanguinis,2022,black metal
Ved Buens Ende,B07J35TBD5,"Audio CD,MP3 Music,Vinyl",27,4.4,Written In Waters,2018,black metal
Primordial,B086PLXSGZ,"Vinyl,MP3 Music,Audio CD",27,4.4,Imrama,2020,black metal
Ulver,B08JLQLQQJ,"Audio CD,MP3 Music,Vinyl",58,4.3,Messe I.X. - VI.X.,2020,black metal
Helrunar,B07FVFL6K3,Audio CD,10,4.7,Vanitas Vanitatvm,2018,black metal
Angel Corpse,B014S78L9W,"MP3 Music,Audio CD",10,4.7,The Inexorable,,black metal
